1	1	1.398	-5.743	-0.327	-1.680
1	2	0.518	-7.004	0.098	-1.630
1	3	2.260	-4.547	-0.901	1.187
1	4	2.740	-2.424	0.053	1.816
1	5	-1.586	0.928	0.000	0.000
1	6	-1.721	1.318	0.000	0.000
1	7	-2.445	2.279	0.031	0.512
1	8	-1.448	-0.756	0.000	0.000
1	9	1.164	-8.605	0.053	-1.568
1	10	-0.106	-9.902	0.003	0.051
11	1	1.268	-6.415	-0.327	-1.680
11	2	0.557	-7.656	0.098	-1.630
11	3	1.899	-4.072	-0.963	1.398
11	4	2.761	-1.698	-0.017	1.775
11	5	-1.586	0.928	0.000	0.000
11	6	-1.721	1.318	0.000	0.000
11	7	-2.432	2.484	0.025	0.409
11	8	-1.448	-0.756	0.000	0.000
11	9	1.186	-9.232	0.053	-1.568
11	10	-0.105	-9.882	0.003	0.051
21	3	1.490	-3.429	-0.993	1.410
21	4	2.726	-1.004	-0.045	1.679
21	5	-1.586	0.928	0.000	0.000
21	6	-1.721	1.318	0.000	0.000
21	7	-2.425	2.606	0.078	0.452
21	8	-1.448	-0.756	0.000	0.000
31	3	1.105	-2.944	-0.843	1.276
31	4	2.725	-0.355	-0.017	1.772
31	5	-1.586	0.928	0.000	0.000
31	6	-1.721	1.318	0.000	0.000
31	7	-2.370	2.845	0.010	1.005
31	8	-1.448	-0.756	0.000	0.000
41	3	0.815	-2.408	-0.876	1.238
41	4	2.713	0.414	-0.135	1.692
41	5	-1.586	0.928	0.000	0.000
41	6	-1.721	1.318	0.000	0.000
41	7	-2.417	3.411	-0.054	1.196
41	8	-1.448	-0.756	0.000	0.000
51	3	0.405	-1.954	-0.837	1.164
51	4	2.617	0.999	-0.159	1.671
51	5	-1.586	0.928	0.000	0.000
51	6	-1.721	1.318	0.000	0.000
51	7	-2.413	3.802	0.009	0.979
51	8	-1.448	-0.756	0.000	0.000
61	3	0.145	-1.476	-0.668	1.301
61	4	2.586	1.751	-0.117	1.616
61	5	-1.586	0.928	0.000	0.000
61	6	-1.721	1.318	0.000	0.000
61	8	-1.448	-0.756	0.000	0.000
71	3	-0.130	-0.913	-0.640	1.429
71	4	2.524	2.292	-0.154	1.352
71	5	-1.586	0.928	0.000	0.000
71	6	-1.721	1.318	0.000	0.000
71	8	-1.448	-0.756	0.000	0.000
81	3	-0.366	-0.333	-0.545	1.447
81	5	-1.586	0.928	0.000	0.000
81	6	-1.721	1.318	0.000	0.000
81	8	-1.448	-0.756	0.000	0.000
91	3	-0.565	0.244	-0.526	1.399
91	5	-1.586	0.928	0.000	0.000
91	6	-1.721	1.318	0.000	0.000
91	8	-1.448	-0.756	0.000	0.000
101	3	-0.787	0.786	-0.487	1.270
101	5	-1.586	0.928	0.000	0.000
101	6	-1.721	1.318	0.025	-0.004
101	8	-1.448	-0.756	0.000	0.000
111	3	-0.955	1.260	-0.534	1.333
111	5	-1.586	0.928	0.000	0.000
111	6	-1.701	1.315	0.025	-0.004
111	8	-1.448	-0.756	0.000	0.000
121	3	-1.214	1.853	-0.669	1.180
121	5	-1.586	0.928	0.000	0.000
121	6	-1.701	1.315	0.000	0.000
121	8	-1.448	-0.756	0.000	0.000
131	3	-1.490	2.205	-0.688	0.879
131	5	-1.586	0.928	0.000	0.000
131	6	-1.701	1.315	0.000	0.000
131	8	-1.448	-0.756	0.000	0.000
141	5	-1.586	0.928	0.000	0.000
141	6	-1.701	1.315	0.000	0.000
141	8	-1.448	-0.756	0.000	0.000
141	11	0.396	2.899	-0.158	-1.932
141	12	1.261	2.828	0.204	-0.533
141	13	0.996	3.791	-0.281	-0.796
151	5	-1.586	0.928	0.000	0.000
151	6	-1.701	1.315	0.000	0.000
151	8	-1.448	-0.756	0.000	0.000
151	11	0.333	2.126	-0.068	-2.024
151	12	1.342	2.614	0.129	-0.619
151	13	0.884	3.473	-0.310	-0.892
161	5	-1.586	0.928	0.000	0.000
161	6	-1.701	1.315	0.000	0.000
161	8	-1.448	-0.756	0.000	0.000
161	11	0.341	1.280	0.096	-2.077
161	12	1.364	2.332	-0.001	-0.845
161	13	0.748	3.077	-0.184	-1.167
171	5	-1.586	0.928	0.000	0.000
171	6	-1.701	1.315	0.000	0.000
171	8	-1.448	-0.756	-0.091	0.141
171	11	0.409	0.464	0.096	-2.078
171	12	1.342	1.938	0.032	-1.099
171	13	0.736	2.539	-0.010	-1.424
171	14	3.998	-2.346	-0.009	1.508
171	15	3.129	-2.256	0.023	1.272
171	16	3.564	-5.854	-0.346	1.897
181	5	-1.586	0.928	0.000	0.000
181	6	-1.701	1.315	0.000	0.000
181	8	-1.520	-0.643	0.000	0.000
181	11	0.418	-0.383	0.118	-2.106
181	12	1.389	1.453	0.068	-1.280
181	13	0.740	1.938	0.033	-1.507
181	14	3.995	-1.743	-0.108	1.302
181	15	3.138	-1.747	-0.000	1.251
181	16	3.426	-5.096	-0.281	1.867
191	5	-1.586	0.928	0.000	0.000
191	6	-1.701	1.315	0.000	0.000
191	8	-1.448	-0.756	0.091	-0.141
191	11	0.503	-1.220	0.143	-2.085
191	12	1.396	0.914	-0.058	-1.460
191	13	0.762	1.334	0.055	-1.536
191	14	3.912	-1.304	-0.117	1.133
191	15	3.129	-1.255	-0.069	1.235
191	16	3.339	-4.361	-0.234	1.914
201	5	-1.586	0.928	0.000	0.000
201	6	-1.701	1.315	0.000	0.000
201	8	-1.448	-0.756	-0.140	0.147
201	11	0.532	-2.051	0.096	-2.078
201	12	1.342	0.285	-0.019	-1.592
201	13	0.784	0.709	0.002	-1.629
201	14	3.901	-0.836	-0.025	1.194
201	15	3.083	-0.759	-0.046	1.231
201	16	3.238	-3.565	-0.253	1.992
211	5	-1.586	0.928	0.000	0.000
211	6	-1.701	1.315	0.000	0.000
211	8	-1.560	-0.638	-0.088	0.192
211	11	0.580	-2.883	0.090	-2.179
211	12	1.381	-0.359	-0.042	-1.591
211	13	0.764	0.030	-0.050	-1.723
211	14	3.891	-0.349	-0.113	1.207
211	15	3.092	-0.270	0.041	1.169
211	16	3.137	-2.767	-0.140	2.004
221	5	-1.586	0.928	0.000	0.000
221	6	-1.701	1.315	0.000	0.000
221	8	-1.518	-0.602	0.140	-0.147
221	11	0.604	-3.794	0.226	-2.294
221	12	1.309	-0.988	-0.117	-1.682
221	13	0.743	-0.670	-0.053	-1.775
221	14	3.810	0.130	-0.113	1.207
221	15	3.116	0.176	0.018	1.172
221	16	3.127	-1.961	-0.185	2.012
231	5	-1.586	0.928	-0.025	0.004
231	6	-1.701	1.315	-0.025	0.004
231	8	-1.448	-0.756	0.088	-0.192
231	11	0.761	-4.718	0.127	-2.361
231	12	1.287	-1.704	-0.008	-1.823
231	13	0.721	-1.390	-0.062	-1.927
231	14	3.801	0.617	-0.024	1.217
231	15	3.106	0.667	0.022	1.243
231	16	2.990	-1.158	-0.338	2.107
231	17	1.430	-8.197	0.337	1.887
231	18	3.287	-6.696	0.007	1.821
241	5	-1.605	0.931	-0.025	0.004
241	6	-1.721	1.318	-0.025	0.004
241	8	-1.448	-0.756	0.000	0.000
241	11	0.706	-5.683	-0.076	-2.191
241	12	1.302	-2.446	-0.035	-1.873
241	13	0.694	-2.212	0.006	-1.988
241	14	3.791	1.104	-0.029	1.121
241	15	3.133	1.171	0.019	1.194
241	16	2.857	-0.275	-0.324	1.962
241	17	1.565	-7.443	0.295	1.962
241	18	3.290	-5.968	-0.062	1.777
251	5	-1.605	0.931	0.000	0.000
251	6	-1.721	1.318	0.000	0.000
251	8	-1.448	-0.756	0.000	0.000
251	11	0.700	-6.471	0.049	-2.077
251	12	1.260	-3.202	-0.084	-1.919
251	13	0.726	-2.981	-0.005	-1.763
251	14	3.777	1.513	-0.093	1.180
251	15	3.122	1.622	-0.074	1.136
251	16	2.731	0.411	-0.311	1.791
251	17	1.666	-6.628	0.391	2.047
251	18	3.237	-5.274	-0.043	1.725
261	11	0.745	-7.344	0.136	-2.211
261	12	1.235	-3.982	-0.037	-1.927
261	13	0.690	-3.622	-0.052	-1.759
261	14	3.717	2.048	-0.090	1.228
261	15	3.074	2.080	-0.030	1.104
261	16	2.608	1.158	-0.330	1.871
261	17	1.878	-5.805	0.343	2.019
261	18	3.256	-4.588	0.005	1.769
271	11	0.808	-8.240	0.112	-2.210
271	12	1.230	-4.744	0.009	-1.934
271	13	0.685	-4.388	-0.015	-1.941
271	14	3.705	2.496	-0.028	1.144
271	15	3.097	2.505	0.059	1.088
271	16	2.467	1.908	-0.447	1.846
271	17	1.940	-5.013	0.160	2.078
271	18	3.241	-3.859	0.027	1.764
281	11	0.835	-9.112	0.067	-2.182
281	12	1.242	-5.529	0.109	-1.818
281	13	0.678	-5.175	0.032	-1.947
281	14	3.695	2.963	-0.027	1.168
281	15	3.122	2.950	0.060	1.111
281	16	2.250	2.634	-0.541	1.815
281	17	2.006	-4.143	0.118	2.153
281	18	3.277	-3.176	0.023	1.690
291	12	1.317	-6.198	0.012	-1.887
291	13	0.710	-5.946	0.060	-1.875
291	17	2.035	-3.290	-0.045	2.118
291	18	3.259	-2.507	-0.088	1.702
301	12	1.252	-7.038	-0.018	-2.010
301	13	0.726	-6.675	0.085	-1.852
301	17	1.970	-2.448	-0.112	2.150
301	18	3.207	-1.815	-0.044	1.696
311	12	1.302	-7.807	0.059	-1.892
311	13	0.778	-7.428	0.077	-2.004
311	17	1.945	-1.571	-0.069	2.094
311	18	3.224	-1.151	0.023	1.686
321	12	1.299	-8.552	-0.010	-1.863
321	13	0.787	-8.279	0.022	-2.128
321	17	1.915	-0.773	-0.049	2.041
321	18	3.225	-0.466	0.090	1.674
321	19	0.364	1.679	0.204	1.072
331	17	1.906	0.062	0.164	2.130
331	18	3.296	0.188	0.273	1.740
331	19	0.446	2.107	0.276	1.083
341	17	2.046	0.931	0.086	1.967
341	18	3.443	0.926	0.177	1.630
341	19	0.585	2.545	0.206	1.118
351	17	1.975	1.635	-0.179	1.759
351	18	3.438	1.492	-0.014	1.415
351	19	0.611	3.002	0.065	1.141
411	20	1.553	2.379	-0.177	-1.509
421	20	1.482	1.776	-0.133	-1.543
431	20	1.447	1.145	-0.159	-1.592
431	21	2.589	-6.224	-0.077	1.940
441	20	1.355	0.502	-0.206	-1.588
441	21	2.558	-5.448	-0.078	1.915
451	20	1.282	-0.125	-0.183	-1.595
451	21	2.526	-4.692	-0.150	1.848
461	20	1.208	-0.774	-0.207	-1.596
461	21	2.438	-3.970	-0.106	1.818
471	20	1.117	-1.402	-0.137	-1.608
471	21	2.441	-3.238	-0.082	1.841
471	23	2.232	-7.410	-0.128	1.853
481	20	1.098	-2.061	-0.092	-1.643
481	21	2.372	-2.497	-0.201	1.756
481	23	2.181	-6.668	-0.127	1.878
491	20	1.043	-2.716	-0.022	-1.653
491	21	2.280	-1.832	-0.156	1.752
491	23	2.130	-5.907	-0.011	1.893
501	20	1.081	-3.383	0.012	-1.885
501	21	2.247	-1.096	-0.131	1.799
501	23	2.172	-5.154	-0.030	1.969
501	24	0.284	2.617	0.432	-0.777
501	25	-0.652	2.757	0.551	-0.550
501	26	3.517	-4.046	-0.199	1.295
511	20	1.052	-4.224	-0.051	-1.754
511	21	2.175	-0.393	0.038	1.946
511	23	2.106	-4.332	-0.076	1.971
511	24	0.457	2.306	0.390	-0.668
511	25	-0.432	2.537	0.476	-0.562
511	26	3.438	-3.528	-0.109	1.310
521	20	1.040	-4.786	0.030	-1.562
521	21	2.277	0.461	0.084	1.938
521	23	2.111	-3.577	-0.216	1.938
521	24	0.597	2.082	0.324	-0.555
521	25	-0.271	2.308	0.449	-0.581
521	26	3.430	-2.998	-0.067	1.257
531	20	1.076	-5.473	0.090	-1.744
531	21	2.242	1.157	-0.112	1.720
531	23	1.934	-2.782	-0.330	1.953
531	24	0.717	1.862	0.154	-0.627
531	25	-0.073	2.073	0.421	-0.625
531	26	3.384	-2.523	-0.113	1.238
531	27	2.388	-7.918	0.089	1.636
541	20	1.112	-6.181	0.249	-1.832
541	21	2.188	1.837	-0.045	1.684
541	23	1.846	-2.015	-0.081	1.874
541	24	0.720	1.581	0.056	-0.685
541	25	0.066	1.808	0.294	-0.729
541	26	3.340	-2.008	-0.044	1.278
541	27	2.423	-7.264	0.133	1.606
551	20	1.276	-6.939	0.319	-1.836
551	21	2.207	2.504	0.046	1.668
551	23	1.869	-1.283	0.011	1.861
551	24	0.761	1.314	0.145	-0.774
551	25	0.162	1.490	0.267	-0.773
551	26	3.349	-1.501	-0.135	1.242
551	27	2.494	-6.633	0.020	1.638
561	20	1.367	-7.650	0.278	-1.729
561	23	1.855	-0.526	0.101	1.821
561	24	0.836	0.961	0.071	-0.838
561	25	0.279	1.189	0.123	-0.775
561	26	3.232	-1.015	-0.206	1.178
561	27	2.439	-5.954	-0.068	1.693
571	20	1.498	-8.322	0.302	-1.703
571	23	1.949	0.174	0.192	1.805
571	24	0.818	0.644	0.025	-0.805
571	25	0.261	0.870	0.027	-0.785
571	26	3.184	-0.558	-0.048	1.205
571	27	2.440	-5.279	-0.004	1.613
581	20	1.609	-9.012	0.206	-1.746
581	23	2.009	0.918	0.104	1.888
581	24	0.856	0.317	0.236	-0.836
581	25	0.300	0.561	0.003	-0.782
581	26	3.194	-0.051	-0.045	1.254
581	27	2.436	-4.664	-0.120	1.574
591	20	1.663	-9.719	0.135	-1.766
591	23	2.033	1.685	0.309	1.849
591	24	1.006	-0.025	0.282	-0.842
591	25	0.263	0.244	-0.046	-0.800
591	26	3.148	0.445	-0.002	1.222
591	27	2.344	-4.019	-0.004	1.610
591	28	0.743	3.658	0.095	-0.817
601	23	2.256	2.397	0.558	1.780
601	24	1.082	-0.356	0.161	-0.898
601	25	0.264	-0.078	0.047	-0.839
601	26	3.192	0.927	0.088	1.207
601	27	2.434	-3.375	0.149	1.469
601	28	0.781	3.331	0.165	-0.829
611	24	1.135	-0.744	0.181	-0.950
611	25	0.301	-0.427	-0.006	-0.933
611	26	3.218	1.411	-0.025	1.200
611	27	2.462	-2.844	0.004	1.335
611	28	0.876	2.995	0.186	-0.882
621	24	1.226	-1.117	0.204	-0.952
621	25	0.259	-0.825	0.063	-0.992
621	26	3.172	1.887	-0.116	1.191
621	27	2.437	-2.307	0.224	1.182
621	28	0.930	2.626	0.114	-0.894
631	24	1.298	-1.506	0.136	-0.918
631	25	0.351	-1.220	0.135	-0.977
631	27	2.641	-1.899	0.527	0.918
631	28	0.967	2.280	0.185	-0.880
641	24	1.335	-1.851	0.160	-0.895
641	25	0.367	-1.606	0.088	-0.970
641	27	2.859	-1.573	0.523	0.889
641	28	1.078	1.922	0.187	-0.854
651	24	1.426	-2.222	0.206	-0.900
651	25	0.421	-1.996	0.184	-0.956
651	27	3.060	-1.187	0.504	0.963
651	28	1.116	1.597	0.021	-0.877
661	24	1.500	-2.570	0.089	-0.910
661	25	0.514	-2.371	0.158	-0.978
661	28	1.095	1.221	0.043	-0.905
671	24	1.498	-2.950	0.062	-0.981
671	25	0.548	-2.779	0.204	-1.007
671	28	1.151	0.873	0.139	-0.870
681	24	1.550	-3.355	0.194	-1.120
681	25	0.677	-3.177	0.205	-0.981
681	28	1.206	0.525	0.068	-0.884
691	24	1.653	-3.846	0.143	-1.189
691	25	0.712	-3.564	0.159	-0.950
691	28	1.205	0.165	0.021	-0.877
701	24	1.664	-4.307	0.029	-1.152
701	25	0.805	-3.936	0.231	-0.931
701	28	1.223	-0.177	0.159	-0.921
711	24	1.676	-4.768	0.052	-1.154
711	25	0.897	-4.309	0.089	-0.941
711	28	1.332	-0.572	0.152	-1.045
721	24	1.706	-5.230	-0.036	-1.072
721	25	0.876	-4.689	0.062	-0.988
721	28	1.345	-1.013	-0.036	-1.069
721	29	-1.050	-5.714	0.451	-0.655
721	30	-1.294	-7.531	0.000	0.000
731	24	1.647	-5.625	-0.147	-0.988
731	25	0.947	-5.099	0.061	-1.014
731	28	1.303	-1.427	-0.064	-1.141
731	29	-0.869	-5.976	0.448	-0.705
731	30	-1.294	-7.531	0.000	0.000
741	24	1.588	-6.020	0.013	-1.027
741	25	0.924	-5.500	0.037	-1.011
741	28	1.294	-1.925	-0.139	-1.233
741	29	-0.691	-6.278	0.523	-0.632
741	30	-1.294	-7.531	0.000	0.000
751	24	1.657	-6.447	0.131	-0.987
751	25	0.977	-5.908	0.087	-0.965
751	28	1.191	-2.413	-0.209	-1.226
751	29	-0.451	-6.482	0.470	-0.677
751	30	-1.294	-7.531	0.000	0.000
761	24	1.693	-6.810	0.066	-0.907
761	25	0.994	-6.272	-0.005	-0.932
761	28	1.126	-2.906	-0.074	-1.320
761	29	-0.315	-6.820	0.413	-0.798
761	30	-1.294	-7.531	0.000	0.000
771	24	1.710	-7.172	0.141	-0.812
771	25	0.973	-6.654	0.112	-0.941
771	28	1.132	-3.469	-0.054	-1.374
771	29	-0.120	-7.120	0.515	-0.675
771	30	-1.294	-7.531	0.000	0.000
781	24	1.805	-7.459	0.217	-0.691
781	25	1.084	-7.026	0.208	-0.898
781	28	1.083	-4.006	-0.070	-1.248
781	29	0.097	-7.360	0.333	-0.890
781	30	-1.294	-7.531	0.000	0.000
791	24	1.883	-7.725	0.057	-0.655
791	25	1.139	-7.372	0.187	-0.845
791	28	1.076	-4.468	0.001	-1.232
791	29	0.147	-7.832	0.254	-1.010
791	30	-1.294	-7.531	0.000	0.000
801	24	1.851	-7.983	-0.082	-0.645
801	25	1.233	-7.701	0.235	-0.823
801	28	1.084	-4.991	-0.045	-1.228
801	29	0.300	-8.168	0.383	-0.839
801	30	-1.294	-7.531	0.000	0.000
811	28	1.040	-5.450	-0.111	-1.147
811	30	-1.294	-7.531	0.000	0.000
871	31	3.301	-2.395	-0.042	1.719
871	32	2.213	3.625	-0.142	-1.747
881	31	3.284	-1.707	-0.000	1.664
881	32	2.156	2.927	-0.069	-1.662
891	31	3.301	-1.064	0.040	1.584
891	32	2.158	2.295	-0.088	-1.588
901	31	3.316	-0.440	0.041	1.606
901	32	2.086	1.656	-0.155	-1.554
911	31	3.334	0.221	0.066	1.650
911	32	2.034	1.052	-0.041	-1.575
921	31	3.369	0.879	0.043	1.627
921	32	2.053	0.396	-0.001	-1.682
931	31	3.368	1.523	0.083	1.545
931	32	2.034	-0.294	0.070	-1.644
941	31	3.435	2.115	0.101	1.467
941	32	2.110	-0.919	0.162	-1.657
951	31	3.449	2.697	0.033	1.453
951	32	2.163	-1.619	0.042	-1.740
951	33	0.767	-7.285	-0.398	1.346
951	34	-1.311	-7.489	0.000	0.000
961	32	2.144	-2.311	0.133	-1.751
961	33	0.608	-6.747	-0.255	1.361
961	34	-1.311	-7.489	0.000	0.000
961	35	0.547	1.870	-0.185	-1.577
971	32	2.270	-3.020	0.156	-1.754
971	33	0.563	-6.197	-0.210	1.334
971	34	-1.311	-7.489	0.000	0.000
971	35	0.472	1.239	-0.258	-1.593
981	32	2.269	-3.714	-0.003	-1.735
981	33	0.441	-5.680	-0.423	1.355
981	34	-1.311	-7.489	0.000	0.000
981	35	0.340	0.596	-0.261	-1.647
991	33	0.225	-5.113	-0.540	1.418
991	35	0.264	-0.078	-0.192	-1.685
1001	36	0.171	-0.691	-0.369	-1.417
1001	37	0.021	-4.646	-0.669	0.931
1001	38	-1.400	-7.317	0.003	0.052
1011	36	0.024	-1.258	-0.229	-1.488
1011	37	-0.246	-4.274	-0.718	0.939
1011	38	-1.398	-7.296	0.003	0.052
1011	39	-2.737	-3.208	0.075	0.409
1021	36	-0.012	-1.882	-0.287	-1.638
1021	37	-0.553	-3.895	-0.693	1.017
1021	38	-1.397	-7.276	0.002	0.026
1021	39	-2.706	-3.044	-0.014	0.602
1031	36	-0.206	-2.568	-0.499	-1.542
1031	37	-0.801	-3.460	-0.652	0.966
1031	38	-1.397	-7.276	0.000	0.000
1031	39	-2.748	-2.727	0.017	0.702
1041	36	-0.411	-3.115	-0.568	-1.440
1041	37	-1.075	-3.122	-0.566	0.807
1041	38	-1.397	-7.276	0.000	0.000
1041	39	-2.693	-2.483	0.160	0.555
1051	36	-0.660	-3.720	-0.767	-1.453
1051	37	-1.253	-2.814	-0.380	0.660
1051	38	-1.397	-7.276	0.000	0.000
1051	39	-2.620	-2.283	0.060	0.566
1051	40	-1.604	0.951	0.000	0.000
1051	41	-1.742	1.301	0.000	0.000
1061	36	-1.025	-4.277	-0.733	-1.234
1061	37	-1.378	-2.594	-0.422	0.383
1061	38	-1.397	-7.276	0.000	0.000
1061	39	-2.645	-2.030	-0.052	0.397
1061	40	-1.604	0.951	0.000	0.000
1061	41	-1.742	1.301	0.000	0.000
1071	36	-1.246	-4.708	-0.904	-1.100
1071	37	-1.591	-2.508	-0.367	0.069
1071	38	-1.397	-7.276	0.000	0.000
1071	39	-2.661	-1.966	0.077	0.017
1071	40	-1.604	0.951	0.000	0.000
1071	41	-1.742	1.301	0.000	0.000
1081	36	-1.748	-5.157	-1.184	-1.109
1081	37	-1.672	-2.539	-0.203	-0.079
